dataset,exam,sequence,file,slice_index,psnr,ssim
data_2,D2-058,T1,D2-058_T1FS,68,9.032498,0.278648
data_2,D2-058,T1,D2-058_T1FS,69,9.194359,0.277542
data_2,D2-058,T1,D2-058_T1FS,70,9.321376,0.276907
data_2,D2-058,T1,D2-058_T1FS,71,9.349508,0.275796
data_2,D2-058,T1,D2-058_T1FS,72,9.137842,0.274587
data_2,D2-058,T1,D2-058_T1FS,73,9.016547,0.272908
data_2,D2-058,T1,D2-058_T1FS,74,8.923068,0.271856
data_2,D2-058,T1,D2-058_T1FS,75,8.965591,0.271464
data_2,D2-058,T1,D2-058_T1FS,76,9.110766,0.270919
data_2,D2-058,T1,D2-058_T1FS,77,9.213639,0.270420
data_2,D2-058,T1,D2-058_T1FS,78,9.122208,0.269522
data_2,D2-058,T1,D2-058_T1FS,79,8.881498,0.268507
data_2,D2-058,T1,D2-058_T1FS,80,8.702072,0.267497
data_2,D2-058,T2,D2-058_T2,0,6.052427,0.192447
data_2,D2-058,T2,D2-058_T2,1,6.161385,0.196178
data_2,D2-058,T2,D2-058_T2,2,6.332086,0.202244
data_2,D2-058,T2,D2-058_T2,3,6.519988,0.207783
data_2,D2-058,T2,D2-058_T2,4,6.630031,0.212804
data_2,D2-058,T2,D2-058_T2,5,6.743313,0.218663
data_2,D2-058,T2,D2-058_T2,6,6.738080,0.223563
data_2,D2-058,T2,D2-058_T2,7,6.823812,0.227448
data_2,D2-058,T2,D2-058_T2,8,6.910850,0.231820
data_2,D2-058,T2,D2-058_T2,9,7.122653,0.236620
data_2,D2-058,T2,D2-058_T2,10,9.175233,0.251228
data_2,D2-058,T2,D2-058_T2,11,9.364043,0.257246
data_2,D2-058,T2,D2-058_T2,12,9.307835,0.259646
data_2,D2-058,T2,D2-058_T2,13,9.222366,0.263450
data_2,D2-058,T2,D2-058_T2,14,9.182074,0.265103
data_2,D2-058,T2,D2-058_T2,15,9.317533,0.265907
data_2,D2-058,T2,D2-058_T2,16,8.788376,0.263997
data_2,D2-058,T2,D2-058_T2,17,8.770666,0.264015
data_2,D2-058,T2,D2-058_T2,18,7.620016,0.256216
data_2,D2-058,T2,D2-058_T2,19,7.537879,0.253942
data_2,D2-058,T2,D2-058_T2,20,7.523557,0.252455
data_2,D2-058,T2,D2-058_T2,21,7.480115,0.251879
data_2,D2-058,T2,D2-058_T2,22,7.398826,0.250138
data_2,D2-058,T2,D2-058_T2,23,7.131378,0.250229
data_2,D2-058,T2,D2-058_T2,24,6.822727,0.250073
data_2,D2-058,T2,D2-058_T2,25,6.843917,0.249735
data_2,D2-058,T2,D2-058_T2,26,6.877993,0.247443
data_2,D2-058,T2,D2-058_T2,27,6.832489,0.243028
data_2,D2-058,T2,D2-058_T2,28,6.688090,0.240185
data_2,D2-058,T2,D2-058_T2,29,6.444568,0.238182
data_2,D2-058,T2,D2-058_T2,30,6.103322,0.235478
data_2,D2-058,T2,D2-058_T2,31,5.794481,0.231877
data_2,D2-058,T2,D2-058_T2,32,5.562350,0.228188
data_2,D2-058,T2,D2-058_T2,33,5.565077,0.222852
data_2,D2-058,T2,D2-058_T2FS,0,7.281090,0.170475
data_2,D2-058,T2,D2-058_T2FS,1,7.946082,0.180772
data_2,D2-058,T2,D2-058_T2FS,2,9.932427,0.201425
data_2,D2-058,T2,D2-058_T2FS,3,10.731909,0.212344
data_2,D2-058,T2,D2-058_T2FS,4,9.881004,0.211729
data_2,D2-058,T2,D2-058_T2FS,5,9.724973,0.210838
data_2,D2-058,T2,D2-058_T2FS,6,9.990199,0.217286
data_2,D2-058,T2,D2-058_T2FS,7,10.537907,0.224139
data_2,D2-058,T2,D2-058_T2FS,8,11.988621,0.238311
data_2,D2-058,T2,D2-058_T2FS,9,14.868628,0.267541
data_2,D2-058,T2,D2-058_T2FS,10,15.651641,0.292683
data_2,D2-058,T2,D2-058_T2FS,11,14.599399,0.297513
data_2,D2-058,T2,D2-058_T2FS,12,13.736782,0.301934
data_2,D2-058,T2,D2-058_T2FS,13,13.364011,0.306036
data_2,D2-058,T2,D2-058_T2FS,14,13.614686,0.306589
data_2,D2-058,T2,D2-058_T2FS,15,14.185831,0.307976
data_2,D2-058,T2,D2-058_T2FS,16,13.691866,0.303865
data_2,D2-058,T2,D2-058_T2FS,17,14.179779,0.301656
data_2,D2-058,T2,D2-058_T2FS,18,13.684534,0.293087
data_2,D2-058,T2,D2-058_T2FS,19,11.900687,0.270740
data_2,D2-058,T2,D2-058_T2FS,20,11.311672,0.263900
data_2,D2-058,T2,D2-058_T2FS,21,11.651295,0.260565
data_2,D2-058,T2,D2-058_T2FS,22,11.852904,0.262854
data_2,D2-058,T2,D2-058_T2FS,23,11.115890,0.259386
data_2,D2-058,T2,D2-058_T2FS,24,11.858427,0.262816
data_2,D2-058,T2,D2-058_T2FS,25,12.218662,0.267503
data_2,D2-058,T2,D2-058_T2FS,26,12.175389,0.266082
data_2,D2-058,T2,D2-058_T2FS,27,11.799819,0.260591
data_2,D2-058,T2,D2-058_T2FS,28,11.352744,0.256085
data_2,D2-058,T2,D2-058_T2FS,29,11.279085,0.249199
data_2,D2-058,T2,D2-058_T2FS,30,10.895789,0.244193
data_2,D2-058,T2,D2-058_T2FS,31,10.409408,0.234117
data_2,D2-058,T2,D2-058_T2FS,32,10.357255,0.228503
data_2,D2-058,T2,D2-058_T2FS,33,9.781051,0.223999
data_2,D2-059,T1,D2-059_T1,0,6.893189,0.213805
data_2,D2-059,T1,D2-059_T1,1,6.866336,0.214492
data_2,D2-059,T1,D2-059_T1,2,6.891082,0.214853
data_2,D2-059,T1,D2-059_T1,3,6.952398,0.215082
data_2,D2-059,T1,D2-059_T1,4,7.045904,0.215198
data_2,D2-059,T1,D2-059_T1,5,7.132406,0.215585
data_2,D2-059,T1,D2-059_T1,6,7.250631,0.215160
data_2,D2-059,T1,D2-059_T1,7,7.396313,0.214266
data_2,D2-059,T1,D2-059_T1,8,7.484099,0.213475
data_2,D2-059,T1,D2-059_T1,9,7.596924,0.213100
data_2,D2-059,T1,D2-059_T1,10,7.682053,0.212660
data_2,D2-059,T1,D2-059_T1,11,7.753305,0.212502
data_2,D2-059,T1,D2-059_T1,12,7.819945,0.212593
data_2,D2-059,T1,D2-059_T1,13,7.852383,0.211902
data_2,D2-059,T1,D2-059_T1,14,7.915323,0.211275
data_2,D2-059,T1,D2-059_T1,15,7.962625,0.211123
data_2,D2-059,T1,D2-059_T1,16,7.957498,0.211162
data_2,D2-059,T1,D2-059_T1,17,7.975181,0.210615
data_2,D2-059,T1,D2-059_T1,18,7.976132,0.209850
data_2,D2-059,T1,D2-059_T1,19,8.004401,0.210213
data_2,D2-059,T1,D2-059_T1,20,7.958302,0.209762
data_2,D2-059,T1,D2-059_T1,21,7.949009,0.208880
data_2,D2-059,T1,D2-059_T1,22,7.918881,0.209488
data_2,D2-059,T1,D2-059_T1,23,7.875410,0.209677
data_2,D2-059,T1,D2-059_T1,24,7.808654,0.208942
data_2,D2-059,T1,D2-059_T1,25,7.697054,0.207550
data_2,D2-059,T1,D2-059_T1,26,7.646047,0.207275
data_2,D2-059,T1,D2-059_T1,27,7.611353,0.206779
data_2,D2-059,T1,D2-059_T1,28,7.494153,0.205396
data_2,D2-059,T1,D2-059_T1,29,7.454662,0.205219
data_2,D2-059,T1,D2-059_T1,30,7.496849,0.205193
data_2,D2-059,T1,D2-059_T1,31,7.639602,0.205090
data_2,D2-059,T1,D2-059_T1,32,7.779916,0.205664
data_2,D2-059,T1,D2-059_T1,33,7.862745,0.204376
data_2,D2-059,T1,D2-059_T1,34,7.911618,0.203156
data_2,D2-059,T1,D2-059_T1,35,7.903321,0.202832
data_2,D2-059,T1,D2-059_T1,36,7.869469,0.203618
data_2,D2-059,T1,D2-059_T1,37,7.851462,0.202975
data_2,D2-059,T1,D2-059_T1,38,7.886410,0.201989
data_2,D2-059,T1,D2-059_T1,39,8.024725,0.202696
data_2,D2-059,T1,D2-059_T1,40,8.178813,0.201959
data_2,D2-059,T1,D2-059_T1,41,8.306967,0.200565
data_2,D2-059,T1,D2-059_T1,42,8.445980,0.198743
data_2,D2-059,T1,D2-059_T1,43,8.545655,0.198453
data_2,D2-059,T1,D2-059_T1,44,8.557201,0.196182
data_2,D2-059,T1,D2-059_T1,45,8.609178,0.194936
data_2,D2-059,T1,D2-059_T1,46,8.513261,0.193521
data_2,D2-059,T1,D2-059_T1,47,8.463644,0.192379
data_2,D2-059,T1,D2-059_T1,48,8.473984,0.191386
data_2,D2-059,T1,D2-059_T1,49,8.460950,0.189509
data_2,D2-059,T1,D2-059_T1,50,8.374162,0.188013
data_2,D2-059,T1,D2-059_T1,51,8.274550,0.184979
data_2,D2-059,T1,D2-059_T1,52,8.178114,0.182114
data_2,D2-059,T1,D2-059_T1,53,8.039117,0.178486
data_2,D2-059,T1,D2-059_T1,54,7.977067,0.177206
data_2,D2-059,T1,D2-059_T1,55,7.907257,0.175073
data_2,D2-059,T1,D2-059_T1,56,7.835755,0.173635
data_2,D2-059,T1,D2-059_T1,57,7.750480,0.172093
data_2,D2-059,T1,D2-059_T1,58,7.639972,0.169926
data_2,D2-059,T1,D2-059_T1,59,7.502013,0.168449
data_2,D2-059,T1,D2-059_T1,60,7.283390,0.166220
data_2,D2-059,T1,D2-059_T1,61,7.077099,0.164646
data_2,D2-059,T1,D2-059_T1,62,6.935870,0.163758
data_2,D2-059,T1,D2-059_T1,63,6.835997,0.162517
data_2,D2-059,T1,D2-059_T1,64,6.795826,0.162047
data_2,D2-059,T1,D2-059_T1,65,6.695757,0.161042
data_2,D2-059,T1,D2-059_T1,66,6.646483,0.159812
data_2,D2-059,T1,D2-059_T1,67,6.598419,0.158932
data_2,D2-059,T1,D2-059_T1,68,6.498170,0.157111
data_2,D2-059,T1,D2-059_T1,69,6.419142,0.156588
data_2,D2-059,T1,D2-059_T1,70,6.325668,0.157670
data_2,D2-059,T1,D2-059_T1,71,6.278176,0.158392
data_2,D2-059,T1,D2-059_T1,72,6.230626,0.159715
data_2,D2-059,T1,D2-059_T1,73,6.194599,0.161781
data_2,D2-059,T1,D2-059_T1,74,6.142556,0.164070
data_2,D2-059,T1,D2-059_T1,75,6.055669,0.165641
data_2,D2-059,T1,D2-059_T1,76,5.927818,0.166230
data_2,D2-059,T1,D2-059_T1,77,5.790318,0.167350
data_2,D2-059,T1,D2-059_T1,78,5.687639,0.169152
data_2,D2-059,T1,D2-059_T1,79,5.587165,0.170817
data_2,D2-059,T1,D2-059_T1,80,5.527835,0.171060
data_2,D2-059,T1,D2-059_T1FS,0,6.505311,0.208913
data_2,D2-059,T1,D2-059_T1FS,1,6.848035,0.208271
data_2,D2-059,T1,D2-059_T1FS,2,7.244293,0.206874
data_2,D2-059,T1,D2-059_T1FS,3,7.432858,0.205991
data_2,D2-059,T1,D2-059_T1FS,4,7.508240,0.204664
data_2,D2-059,T1,D2-059_T1FS,5,7.487173,0.202709
data_2,D2-059,T1,D2-059_T1FS,6,7.660166,0.201995
data_2,D2-059,T1,D2-059_T1FS,7,7.841448,0.201768
data_2,D2-059,T1,D2-059_T1FS,8,7.864181,0.200391
data_2,D2-059,T1,D2-059_T1FS,9,7.742821,0.199145
data_2,D2-059,T1,D2-059_T1FS,10,7.749041,0.198588
data_2,D2-059,T1,D2-059_T1FS,11,7.838427,0.198846
data_2,D2-059,T1,D2-059_T1FS,12,7.842702,0.199274
data_2,D2-059,T1,D2-059_T1FS,13,7.663787,0.198338
data_2,D2-059,T1,D2-059_T1FS,14,7.752907,0.197521
data_2,D2-059,T1,D2-059_T1FS,15,7.681924,0.195931
data_2,D2-059,T1,D2-059_T1FS,16,7.473730,0.194071
data_2,D2-059,T1,D2-059_T1FS,17,7.392115,0.193576
data_2,D2-059,T1,D2-059_T1FS,18,7.650642,0.194364
data_2,D2-059,T1,D2-059_T1FS,19,7.882485,0.195007
data_2,D2-059,T1,D2-059_T1FS,20,7.823766,0.194355
data_2,D2-059,T1,D2-059_T1FS,21,7.868031,0.194043
data_2,D2-059,T1,D2-059_T1FS,22,7.933512,0.194715
data_2,D2-059,T1,D2-059_T1FS,23,7.986230,0.194859
data_2,D2-059,T1,D2-059_T1FS,24,7.953655,0.193455
data_2,D2-059,T1,D2-059_T1FS,25,8.007284,0.193059
data_2,D2-059,T1,D2-059_T1FS,26,8.067732,0.193586
data_2,D2-059,T1,D2-059_T1FS,27,8.068000,0.193043
data_2,D2-059,T1,D2-059_T1FS,28,8.162859,0.192874
data_2,D2-059,T1,D2-059_T1FS,29,8.513383,0.193345
data_2,D2-059,T1,D2-059_T1FS,30,8.667481,0.193540
data_2,D2-059,T1,D2-059_T1FS,31,8.627860,0.193335
data_2,D2-059,T1,D2-059_T1FS,32,8.429900,0.191932
data_2,D2-059,T1,D2-059_T1FS,33,8.278458,0.190460
data_2,D2-059,T1,D2-059_T1FS,34,8.290807,0.190179
data_2,D2-059,T1,D2-059_T1FS,35,8.364274,0.190279
data_2,D2-059,T1,D2-059_T1FS,36,8.534794,0.190595
data_2,D2-059,T1,D2-059_T1FS,37,8.518353,0.189208
data_2,D2-059,T1,D2-059_T1FS,38,8.798979,0.189759
data_2,D2-059,T1,D2-059_T1FS,39,9.589736,0.192550
data_2,D2-059,T1,D2-059_T1FS,40,9.772471,0.193162
data_2,D2-059,T1,D2-059_T1FS,41,9.235269,0.191033
data_2,D2-059,T1,D2-059_T1FS,42,8.872900,0.189312
data_2,D2-059,T1,D2-059_T1FS,43,8.588999,0.186341
data_2,D2-059,T1,D2-059_T1FS,44,8.280725,0.183458
data_2,D2-059,T1,D2-059_T1FS,45,8.168059,0.181391
data_2,D2-059,T1,D2-059_T1FS,46,8.115319,0.178480
data_2,D2-059,T1,D2-059_T1FS,47,8.073528,0.176143
data_2,D2-059,T1,D2-059_T1FS,48,8.138619,0.173805
data_2,D2-059,T1,D2-059_T1FS,49,8.243177,0.171777
data_2,D2-059,T1,D2-059_T1FS,50,8.240917,0.169173
data_2,D2-059,T1,D2-059_T1FS,51,8.180584,0.167667
data_2,D2-059,T1,D2-059_T1FS,52,8.178326,0.166279
data_2,D2-059,T1,D2-059_T1FS,53,8.191392,0.165006
data_2,D2-059,T1,D2-059_T1FS,54,8.223832,0.163959
data_2,D2-059,T1,D2-059_T1FS,55,8.382218,0.162710
data_2,D2-059,T1,D2-059_T1FS,56,8.490724,0.160929
data_2,D2-059,T1,D2-059_T1FS,57,8.369617,0.158629
data_2,D2-059,T1,D2-059_T1FS,58,8.641505,0.157508
data_2,D2-059,T1,D2-059_T1FS,59,8.729796,0.156437
data_2,D2-059,T1,D2-059_T1FS,60,8.897646,0.155549
data_2,D2-059,T1,D2-059_T1FS,61,9.022658,0.154269
data_2,D2-059,T1,D2-059_T1FS,62,9.125633,0.153544
data_2,D2-059,T1,D2-059_T1FS,63,9.249367,0.152295
data_2,D2-059,T1,D2-059_T1FS,64,9.292302,0.151452
data_2,D2-059,T1,D2-059_T1FS,65,9.347728,0.150358
data_2,D2-059,T1,D2-059_T1FS,66,9.325100,0.149272
data_2,D2-059,T1,D2-059_T1FS,67,9.491935,0.148851
data_2,D2-059,T1,D2-059_T1FS,68,9.543646,0.148231
data_2,D2-059,T1,D2-059_T1FS,69,9.459287,0.147620
data_2,D2-059,T1,D2-059_T1FS,70,9.367169,0.146772
data_2,D2-059,T1,D2-059_T1FS,71,9.479515,0.146815
data_2,D2-059,T1,D2-059_T1FS,72,9.665654,0.147123
data_2,D2-059,T1,D2-059_T1FS,73,9.707878,0.147430
data_2,D2-059,T1,D2-059_T1FS,74,9.677983,0.147703
data_2,D2-059,T1,D2-059_T1FS,75,9.465138,0.147465
data_2,D2-059,T1,D2-059_T1FS,76,9.011888,0.145949
data_2,D2-059,T1,D2-059_T1FS,77,8.698509,0.145412
data_2,D2-059,T1,D2-059_T1FS,78,8.670451,0.145927
data_2,D2-059,T1,D2-059_T1FS,79,8.430140,0.145934
data_2,D2-059,T1,D2-059_T1FS,80,8.051438,0.146167
data_2,D2-059,T2,D2-059_T2,0,7.466620,0.316586
data_2,D2-059,T2,D2-059_T2,1,7.330506,0.300998
data_2,D2-059,T2,D2-059_T2,2,6.901537,0.287745
data_2,D2-059,T2,D2-059_T2,3,6.573474,0.283571
data_2,D2-059,T2,D2-059_T2,4,6.601109,0.280593
data_2,D2-059,T2,D2-059_T2,5,6.713968,0.277787
data_2,D2-059,T2,D2-059_T2,6,6.807398,0.277122
data_2,D2-059,T2,D2-059_T2,7,6.834471,0.272179
data_2,D2-059,T2,D2-059_T2,8,6.907140,0.273072
data_2,D2-059,T2,D2-059_T2,9,6.887205,0.272429
data_2,D2-059,T2,D2-059_T2,10,6.916607,0.273268
data_2,D2-059,T2,D2-059_T2,11,6.867629,0.272011
data_2,D2-059,T2,D2-059_T2,12,6.682543,0.275426
data_2,D2-059,T2,D2-059_T2,13,6.540369,0.276382
data_2,D2-059,T2,D2-059_T2,14,6.554371,0.275868
data_2,D2-059,T2,D2-059_T2,15,6.821888,0.275051
data_2,D2-059,T2,D2-059_T2,16,7.913022,0.282249
data_2,D2-059,T2,D2-059_T2,17,7.856601,0.279788
data_2,D2-059,T2,D2-059_T2,18,6.833104,0.272271
data_2,D2-059,T2,D2-059_T2,19,6.724324,0.266802
data_2,D2-059,T2,D2-059_T2,20,6.716677,0.263180
data_2,D2-059,T2,D2-059_T2,21,6.738715,0.258826
data_2,D2-059,T2,D2-059_T2,22,6.786844,0.254962
data_2,D2-059,T2,D2-059_T2,23,6.735424,0.255336
data_2,D2-059,T2,D2-059_T2,24,6.453582,0.251136
data_2,D2-059,T2,D2-059_T2,25,6.125765,0.252441
data_2,D2-059,T2,D2-059_T2,26,5.887244,0.248988
data_2,D2-059,T2,D2-059_T2,27,5.794711,0.244778
data_2,D2-059,T2,D2-059_T2,28,5.720236,0.248707
data_2,D2-059,T2,D2-059_T2,29,5.454080,0.241924
data_2,D2-059,T2,D2-059_T2,30,5.336494,0.245365
data_2,D2-059,T2,D2-059_T2,31,5.420663,0.249759
data_2,D2-059,T2,D2-059_T2,32,5.245831,0.253347
data_2,D2-059,T2,D2-059_T2,33,5.424533,0.252960
data_2,D2-059,T2,D2-059_T2FS,0,15.567215,0.255879
data_2,D2-059,T2,D2-059_T2FS,1,12.190882,0.219908
data_2,D2-059,T2,D2-059_T2FS,2,11.251588,0.215229
data_2,D2-059,T2,D2-059_T2FS,3,11.408375,0.219730
data_2,D2-059,T2,D2-059_T2FS,4,11.933521,0.225510
data_2,D2-059,T2,D2-059_T2FS,5,11.938511,0.226135
data_2,D2-059,T2,D2-059_T2FS,6,11.926401,0.224643
data_2,D2-059,T2,D2-059_T2FS,7,11.408126,0.222792
data_2,D2-059,T2,D2-059_T2FS,8,11.397245,0.225585
data_2,D2-059,T2,D2-059_T2FS,9,11.678701,0.228580
data_2,D2-059,T2,D2-059_T2FS,10,12.324041,0.232584
data_2,D2-059,T2,D2-059_T2FS,11,13.411910,0.242179
data_2,D2-059,T2,D2-059_T2FS,12,13.498400,0.252381
data_2,D2-059,T2,D2-059_T2FS,13,14.620890,0.275035
data_2,D2-059,T2,D2-059_T2FS,14,13.314071,0.275514
data_2,D2-059,T2,D2-059_T2FS,15,13.210370,0.278891
data_2,D2-059,T2,D2-059_T2FS,16,12.397663,0.276925
data_2,D2-059,T2,D2-059_T2FS,17,12.683264,0.267699
data_2,D2-059,T2,D2-059_T2FS,18,10.826855,0.245626
data_2,D2-059,T2,D2-059_T2FS,19,10.401706,0.239622
data_2,D2-059,T2,D2-059_T2FS,20,10.532948,0.236893
data_2,D2-059,T2,D2-059_T2FS,21,10.661044,0.234037
data_2,D2-059,T2,D2-059_T2FS,22,11.173118,0.231777
data_2,D2-059,T2,D2-059_T2FS,23,11.626053,0.223814
data_2,D2-059,T2,D2-059_T2FS,24,11.909631,0.222211
data_2,D2-059,T2,D2-059_T2FS,25,11.791251,0.218266
data_2,D2-059,T2,D2-059_T2FS,26,11.887300,0.212681
data_2,D2-059,T2,D2-059_T2FS,27,11.720376,0.211626
data_2,D2-059,T2,D2-059_T2FS,28,11.169466,0.208283
data_2,D2-059,T2,D2-059_T2FS,29,10.814323,0.203206
data_2,D2-059,T2,D2-059_T2FS,30,10.960489,0.204033
data_2,D2-059,T2,D2-059_T2FS,31,11.288413,0.206115
data_2,D2-059,T2,D2-059_T2FS,32,10.981101,0.202883
data_2,D2-059,T2,D2-059_T2FS,33,11.536722,0.203838
data_2,D2-060,T1,D2-060_T1,0,5.110523,0.184623
data_2,D2-060,T1,D2-060_T1,1,5.224982,0.187761
data_2,D2-060,T1,D2-060_T1,2,5.315831,0.190394
data_2,D2-060,T1,D2-060_T1,3,5.408982,0.192817
data_2,D2-060,T1,D2-060_T1,4,5.479647,0.195098
data_2,D2-060,T1,D2-060_T1,5,5.562318,0.197165
data_2,D2-060,T1,D2-060_T1,6,5.643214,0.198893
data_2,D2-060,T1,D2-060_T1,7,5.706252,0.199939
data_2,D2-060,T1,D2-060_T1,8,5.723582,0.201167
data_2,D2-060,T1,D2-060_T1,9,5.736315,0.202896
data_2,D2-060,T1,D2-060_T1,10,5.735608,0.204680
data_2,D2-060,T1,D2-060_T1,11,5.758626,0.206482
data_2,D2-060,T1,D2-060_T1,12,5.796843,0.208393
data_2,D2-060,T1,D2-060_T1,13,5.839527,0.210358
data_2,D2-060,T1,D2-060_T1,14,5.877893,0.212484
data_2,D2-060,T1,D2-060_T1,15,5.868402,0.214622
data_2,D2-060,T1,D2-060_T1,16,5.853961,0.216175
data_2,D2-060,T1,D2-060_T1,17,5.885246,0.216960
data_2,D2-060,T1,D2-060_T1,18,5.916888,0.216439
data_2,D2-060,T1,D2-060_T1,19,5.940381,0.217000
data_2,D2-060,T1,D2-060_T1,20,5.897349,0.217761
data_2,D2-060,T1,D2-060_T1,21,5.843248,0.218841
data_2,D2-060,T1,D2-060_T1,22,5.816790,0.220300
data_2,D2-060,T1,D2-060_T1,23,5.835923,0.222358
data_2,D2-060,T1,D2-060_T1,24,5.891212,0.224559
data_2,D2-060,T1,D2-060_T1,25,5.947204,0.226160
data_2,D2-060,T1,D2-060_T1,26,6.001203,0.228208
data_2,D2-060,T1,D2-060_T1,27,6.103660,0.230858
data_2,D2-060,T1,D2-060_T1,28,6.178765,0.233401
data_2,D2-060,T1,D2-060_T1,29,6.241425,0.236371
data_2,D2-060,T1,D2-060_T1,30,6.326830,0.238925
data_2,D2-060,T1,D2-060_T1,31,6.428603,0.242285
data_2,D2-060,T1,D2-060_T1,32,6.512152,0.246402
data_2,D2-060,T1,D2-060_T1,33,6.553804,0.249121
data_2,D2-060,T1,D2-060_T1,34,6.599093,0.250513
data_2,D2-060,T1,D2-060_T1,35,6.648035,0.251769
data_2,D2-060,T1,D2-060_T1,36,6.749548,0.253465
data_2,D2-060,T1,D2-060_T1,37,6.795328,0.254958
data_2,D2-060,T1,D2-060_T1,38,6.820586,0.257438
data_2,D2-060,T1,D2-060_T1,39,6.870444,0.258936
data_2,D2-060,T1,D2-060_T1,40,6.916296,0.259049
data_2,D2-060,T1,D2-060_T1,41,6.974178,0.259925
data_2,D2-060,T1,D2-060_T1,42,7.018425,0.261173
data_2,D2-060,T1,D2-060_T1,43,7.030089,0.261273
data_2,D2-060,T1,D2-060_T1,44,7.036301,0.259898
data_2,D2-060,T1,D2-060_T1,45,7.032625,0.259343
data_2,D2-060,T1,D2-060_T1,46,7.012919,0.259181
data_2,D2-060,T1,D2-060_T1,47,6.983428,0.259248
data_2,D2-060,T1,D2-060_T1,48,6.952761,0.259472
data_2,D2-060,T1,D2-060_T1,49,6.942501,0.259732
data_2,D2-060,T1,D2-060_T1,50,6.957325,0.260300
data_2,D2-060,T1,D2-060_T1,51,6.938682,0.260464
data_2,D2-060,T1,D2-060_T1,52,6.929126,0.260601
data_2,D2-060,T1,D2-060_T1,53,6.959923,0.261232
data_2,D2-060,T1,D2-060_T1,54,6.998731,0.261040
data_2,D2-060,T1,D2-060_T1,55,7.028630,0.261391
data_2,D2-060,T1,D2-060_T1,56,6.999020,0.263015
data_2,D2-060,T1,D2-060_T1,57,6.976195,0.263946
data_2,D2-060,T1,D2-060_T1,58,6.985080,0.263490
data_2,D2-060,T1,D2-060_T1,59,6.996263,0.263488
data_2,D2-060,T1,D2-060_T1,60,6.995929,0.263375
data_2,D2-060,T1,D2-060_T1,61,6.931692,0.263944
data_2,D2-060,T1,D2-060_T1,62,6.837507,0.265031
data_2,D2-060,T1,D2-060_T1,63,6.739140,0.265384
data_2,D2-060,T1,D2-060_T1,64,6.698045,0.266622
data_2,D2-060,T1,D2-060_T1,65,6.709699,0.268446
data_2,D2-060,T1,D2-060_T1,66,6.723420,0.268789
data_2,D2-060,T1,D2-060_T1,67,6.720633,0.269993
data_2,D2-060,T1,D2-060_T1,68,6.692047,0.271946
data_2,D2-060,T1,D2-060_T1,69,6.641584,0.273655
data_2,D2-060,T1,D2-060_T1,70,6.627280,0.275253
data_2,D2-060,T1,D2-060_T1,71,6.581056,0.276987
data_2,D2-060,T1,D2-060_T1,72,6.533793,0.278686
data_2,D2-060,T1,D2-060_T1,73,6.492359,0.281051
data_2,D2-060,T1,D2-060_T1,74,6.492890,0.283980
data_2,D2-060,T1,D2-060_T1,75,6.487470,0.286315
data_2,D2-060,T1,D2-060_T1,76,6.466076,0.288602
data_2,D2-060,T1,D2-060_T1,77,6.392075,0.290294
data_2,D2-060,T1,D2-060_T1,78,6.341010,0.293204
data_2,D2-060,T1,D2-060_T1,79,6.314548,0.296437
data_2,D2-060,T1,D2-060_T1,80,6.274874,0.299273
data_2,D2-060,T1,D2-060_T1,81,6.242639,0.302110
data_2,D2-060,T1,D2-060_T1,82,6.186377,0.304715
data_2,D2-060,T1,D2-060_T1,83,6.098658,0.306639
data_2,D2-060,T1,D2-060_T1,84,6.097583,0.308308
data_2,D2-060,T1,D2-060_T1FS,0,7.095400,0.178167
data_2,D2-060,T1,D2-060_T1FS,1,7.192145,0.179800
data_2,D2-060,T1,D2-060_T1FS,2,7.443095,0.182279
data_2,D2-060,T1,D2-060_T1FS,3,7.852803,0.185122
data_2,D2-060,T1,D2-060_T1FS,4,8.418417,0.188255
data_2,D2-060,T1,D2-060_T1FS,5,8.810237,0.191679
data_2,D2-060,T1,D2-060_T1FS,6,8.835981,0.193702
data_2,D2-060,T1,D2-060_T1FS,7,8.777870,0.194599
data_2,D2-060,T1,D2-060_T1FS,8,9.124265,0.196175
data_2,D2-060,T1,D2-060_T1FS,9,9.342893,0.198138
data_2,D2-060,T1,D2-060_T1FS,10,9.454394,0.200590
data_2,D2-060,T1,D2-060_T1FS,11,9.503586,0.202842
data_2,D2-060,T1,D2-060_T1FS,12,9.609154,0.204859
data_2,D2-060,T1,D2-060_T1FS,13,9.700177,0.206894
data_2,D2-060,T1,D2-060_T1FS,14,9.706169,0.209498
data_2,D2-060,T1,D2-060_T1FS,15,9.825695,0.211122
data_2,D2-060,T1,D2-060_T1FS,16,9.851449,0.212218
data_2,D2-060,T1,D2-060_T1FS,17,9.756568,0.213469
data_2,D2-060,T1,D2-060_T1FS,18,9.627108,0.213397
data_2,D2-060,T1,D2-060_T1FS,19,9.524150,0.213661
data_2,D2-060,T1,D2-060_T1FS,20,9.608494,0.214296
data_2,D2-060,T1,D2-060_T1FS,21,9.587844,0.214182
data_2,D2-060,T1,D2-060_T1FS,22,9.462958,0.214571
data_2,D2-060,T1,D2-060_T1FS,23,9.356092,0.214839
data_2,D2-060,T1,D2-060_T1FS,24,9.366831,0.216466
data_2,D2-060,T1,D2-060_T1FS,25,9.348369,0.217947
data_2,D2-060,T1,D2-060_T1FS,26,9.237221,0.219862
data_2,D2-060,T1,D2-060_T1FS,27,9.315534,0.222976
